id,feeder_id,year,month,day,weekday,hour,hr,min,demand
8784,FD1212,2013,3,18,Y,9.00,9,0,588
8785,FD1212,2013,3,18,Y,10.00,10,0,594
8786,FD1212,2013,3,18,Y,11.00,11,0,604
8787,FD1212,2013,3,18,Y,12.00,12,0,573
8788,FD1212,2013,3,18,Y,13.00,13,0,591
8789,FD1212,2013,3,18,Y,14.00,14,0,591
8790,FD1212,2013,3,18,Y,15.00,15,0,574
8791,FD1212,2013,3,18,Y,16.00,16,0,534
8792,FD1212,2013,3,18,Y,17.00,17,0,509
8793,FD1212,2013,3,18,Y,18.00,18,0,558
8794,FD1212,2013,3,18,Y,19.00,19,0,591
8795,FD1212,2013,3,18,Y,20.00,20,0,604
8796,FD1212,2013,3,18,Y,21.00,21,0,608
8797,FD1212,2013,3,18,Y,22.00,22,0,599
8798,FD1212,2013,3,18,Y,23.00,23,0,612
8799,FD1212,2013,3,18,Y,0.00,24,0,567
8800,FD1212,2013,3,18,Y,,,,
8801,FD1212,2013,3,19,Y,1.00,1,0,535
8802,FD1212,2013,3,19,Y,2.00,2,0,543
8803,FD1212,2013,3,19,Y,3.00,3,0,550
8804,FD1212,2013,3,19,Y,4.00,4,0,552
8805,FD1212,2013,3,19,Y,5.00,5,0,552
8806,FD1212,2013,3,19,Y,6.00,6,0,591
8807,FD1212,2013,3,19,Y,7.00,7,0,544
8808,FD1212,2013,3,19,Y,8.00,8,0,502
8809,FD1212,2013,3,19,Y,9.00,9,0,550
8810,FD1212,2013,3,19,Y,10.00,10,0,570
8811,FD1212,2013,3,19,Y,11.00,11,0,577
8812,FD1212,2013,3,19,Y,12.00,12,0,574
8813,FD1212,2013,3,19,Y,13.00,13,0,557
8814,FD1212,2013,3,19,Y,14.00,14,0,578
8815,FD1212,2013,3,19,Y,15.00,15,0,507
8816,FD1212,2013,3,19,Y,16.00,16,0,526
8817,FD1212,2013,3,19,Y,17.00,17,0,576
8818,FD1212,2013,3,19,Y,18.00,18,0,563
8819,FD1212,2013,3,19,Y,19.00,19,0,619
8820,FD1212,2013,3,19,Y,20.00,20,0,579
8821,FD1212,2013,3,19,Y,21.00,21,0,605
8822,FD1212,2013,3,19,Y,22.00,22,0,659
8823,FD1212,2013,3,19,Y,23.00,23,0,610
8824,FD1212,2013,3,19,Y,0.00,24,0,549
8825,FD1212,2013,3,19,Y,,,,
8826,FD1212,2013,3,20,Y,1.00,1,0,573
8827,FD1212,2013,3,20,Y,2.00,2,0,577
8828,FD1212,2013,3,20,Y,3.00,3,0,600
8829,FD1212,2013,3,20,Y,4.00,4,0,594
8830,FD1212,2013,3,20,Y,5.00,5,0,600
8831,FD1212,2013,3,20,Y,6.00,6,0,599
8832,FD1212,2013,3,20,Y,7.00,7,0,577
8833,FD1212,2013,3,20,Y,8.00,8,0,580
8834,FD1212,2013,3,20,Y,9.00,9,0,613
8835,FD1212,2013,3,20,Y,10.00,10,0,605
8836,FD1212,2013,3,20,Y,11.00,11,0,589
8837,FD1212,2013,3,20,Y,12.00,12,0,575
8838,FD1212,2013,3,20,Y,13.00,13,0,575
8839,FD1212,2013,3,20,Y,14.00,14,0,577
8840,FD1212,2013,3,20,Y,15.00,15,0,478
8841,FD1212,2013,3,20,Y,16.00,16,0,581
8842,FD1212,2013,3,20,Y,17.00,17,0,558
8843,FD1212,2013,3,20,Y,18.00,18,0,564
8844,FD1212,2013,3,20,Y,19.00,19,0,607
8845,FD1212,2013,3,20,Y,20.00,20,0,586
8846,FD1212,2013,3,20,Y,21.00,21,0,609
8847,FD1212,2013,3,20,Y,22.00,22,0,566
8848,FD1212,2013,3,20,Y,23.00,23,0,575
8849,FD1212,2013,3,20,Y,0.00,24,0,567
8850,FD1212,2013,3,20,Y,,,,
8851,FD1212,2013,3,21,Y,1.00,1,0,605
8852,FD1212,2013,3,21,Y,2.00,2,0,589
8853,FD1212,2013,3,21,Y,3.00,3,0,535
8854,FD1212,2013,3,21,Y,4.00,4,0,581
8855,FD1212,2013,3,21,Y,5.00,5,0,585
8856,FD1212,2013,3,21,Y,6.00,6,0,617
8857,FD1212,2013,3,21,Y,7.00,7,0,570
8858,FD1212,2013,3,21,Y,8.00,8,0,581
8859,FD1212,2013,3,21,Y,9.00,9,0,603
8860,FD1212,2013,3,21,Y,10.00,10,0,587
8861,FD1212,2013,3,21,Y,11.00,11,0,594
8862,FD1212,2013,3,21,Y,12.00,12,0,567
8863,FD1212,2013,3,21,Y,13.00,13,0,554
8864,FD1212,2013,3,21,Y,14.00,14,0,561
8865,FD1212,2013,3,21,Y,15.00,15,0,573
8866,FD1212,2013,3,21,Y,16.00,16,0,558
8867,FD1212,2013,3,21,Y,17.00,17,0,564
8868,FD1212,2013,3,21,Y,18.00,18,0,579
8869,FD1212,2013,3,21,Y,19.00,19,0,628
8870,FD1212,2013,3,21,Y,20.00,20,0,646
8871,FD1212,2013,3,21,Y,21.00,21,0,666
8872,FD1212,2013,3,21,Y,22.00,22,0,663
8873,FD1212,2013,3,21,Y,23.00,23,0,639
8874,FD1212,2013,3,21,Y,0.00,24,0,605
8875,FD1212,2013,3,21,Y,,,,
8876,FD1212,2013,3,22,Y,1.00,1,0,624
8877,FD1212,2013,3,22,Y,2.00,2,0,601
8878,FD1212,2013,3,22,Y,3.00,3,0,601
8879,FD1212,2013,3,22,Y,4.00,4,0,589
8880,FD1212,2013,3,22,Y,5.00,5,0,605
8881,FD1212,2013,3,22,Y,6.00,6,0,613
8882,FD1212,2013,3,22,Y,7.00,7,0,619
8883,FD1212,2013,3,22,Y,8.00,8,0,609
8884,FD1212,2013,3,22,Y,9.00,9,0,616
8885,FD1212,2013,3,22,Y,10.00,10,0,597
8886,FD1212,2013,3,22,Y,11.00,11,0,587
8887,FD1212,2013,3,22,Y,12.00,12,0,565
8888,FD1212,2013,3,22,Y,13.00,13,0,549
8889,FD1212,2013,3,22,Y,14.00,14,0,558
8890,FD1212,2013,3,22,Y,15.00,15,0,584
8891,FD1212,2013,3,22,Y,16.00,16,0,552
8892,FD1212,2013,3,22,Y,17.00,17,0,547
8893,FD1212,2013,3,22,Y,18.00,18,0,557
8894,FD1212,2013,3,22,Y,19.00,19,0,588
8895,FD1212,2013,3,22,Y,20.00,20,0,639
8896,FD1212,2013,3,22,Y,21.00,21,0,632
8897,FD1212,2013,3,22,Y,22.00,22,0,635
8898,FD1212,2013,3,22,Y,23.00,23,0,648
8899,FD1212,2013,3,22,Y,0.00,24,0,610
8900,FD1212,2013,3,22,Y,,,,
8901,FD1212,2013,3,23,Y,1.00,1,0,605
8902,FD1212,2013,3,23,Y,2.00,2,0,575
8903,FD1212,2013,3,23,Y,3.00,3,0,596
8904,FD1212,2013,3,23,Y,4.00,4,0,598
8905,FD1212,2013,3,23,Y,5.00,5,0,596
8906,FD1212,2013,3,23,Y,6.00,6,0,613
8907,FD1212,2013,3,23,Y,7.00,7,0,592
8908,FD1212,2013,3,23,Y,8.00,8,0,609
8909,FD1212,2013,3,23,Y,9.00,9,0,626
8910,FD1212,2013,3,23,Y,10.00,10,0,621
8911,FD1212,2013,3,23,Y,11.00,11,0,594
8912,FD1212,2013,3,23,Y,12.00,12,0,590
8913,FD1212,2013,3,23,Y,13.00,13,0,598
8914,FD1212,2013,3,23,Y,14.00,14,0,481
8915,FD1212,2013,3,23,Y,15.00,15,0,627
8916,FD1212,2013,3,23,Y,16.00,16,0,591
8917,FD1212,2013,3,23,Y,17.00,17,0,599
8918,FD1212,2013,3,23,Y,18.00,18,0,525
8919,FD1212,2013,3,23,Y,19.00,19,0,650
8920,FD1212,2013,3,23,Y,20.00,20,0,638
8921,FD1212,2013,3,23,Y,21.00,21,0,643
8922,FD1212,2013,3,23,Y,22.00,22,0,584
8923,FD1212,2013,3,23,Y,23.00,23,0,633
8924,FD1212,2013,3,23,Y,0.00,24,0,623
8925,FD1212,2013,3,23,Y,,,,
8926,FD1212,2013,3,24,N,1.00,1,0,613
8927,FD1212,2013,3,24,N,2.00,2,0,581
8928,FD1212,2013,3,24,N,3.00,3,0,563
8929,FD1212,2013,3,24,N,4.00,4,0,584
8930,FD1212,2013,3,24,N,5.00,5,0,566
8931,FD1212,2013,3,24,N,6.00,6,0,559
8932,FD1212,2013,3,24,N,7.00,7,0,584
8933,FD1212,2013,3,24,N,8.00,8,0,608
8934,FD1212,2013,3,24,N,9.00,9,0,580
8935,FD1212,2013,3,24,N,10.00,10,0,592
8936,FD1212,2013,4,1,Y,1.00,1,0,596
8937,FD1212,2013,4,1,Y,2.00,2,0,583
8938,FD1212,2013,4,1,Y,3.00,3,0,574
8939,FD1212,2013,4,1,Y,4.00,4,0,512
8940,FD1212,2013,4,1,Y,5.00,5,0,568
8941,FD1212,2013,4,1,Y,6.00,6,0,613
8942,FD1212,2013,4,1,Y,7.00,7,0,580
8943,FD1212,2013,4,1,Y,8.00,8,0,598
8944,FD1212,2013,4,1,Y,9.00,9,0,587
8945,FD1212,2013,4,1,Y,10.00,10,0,566
8946,FD1212,2013,4,1,Y,11.00,11,0,581
8947,FD1212,2013,4,1,Y,12.00,12,0,573
8948,FD1212,2013,4,1,Y,13.00,13,0,530
8949,FD1212,2013,4,1,Y,14.00,14,0,554
8950,FD1212,2013,4,1,Y,15.00,15,0,570
8951,FD1212,2013,4,1,Y,16.00,16,0,556
8952,FD1212,2013,4,1,Y,17.00,17,0,533
8953,FD1212,2013,4,1,Y,18.00,18,0,550
8954,FD1212,2013,4,1,Y,19.00,19,0,624
8955,FD1212,2013,4,1,Y,20.00,20,0,598
8956,FD1212,2013,4,1,Y,21.00,21,0,617
8957,FD1212,2013,4,1,Y,22.00,22,0,602
8958,FD1212,2013,4,1,Y,23.00,23,0,598
8959,FD1212,2013,4,1,Y,0.00,24,0,572
8960,FD1212,2013,4,1,Y,,,,
8961,FD1212,2013,4,2,Y,1.00,1,0,600
8962,FD1212,2013,4,2,Y,2.00,2,0,590
8963,FD1212,2013,4,2,Y,3.00,3,0,574
8964,FD1212,2013,4,2,Y,4.00,4,0,574
8965,FD1212,2013,4,2,Y,5.00,5,0,568
8966,FD1212,2013,4,2,Y,6.00,6,0,593
8967,FD1212,2013,4,2,Y,7.00,7,0,591
8968,FD1212,2013,4,2,Y,8.00,8,0,609
8969,FD1212,2013,4,2,Y,9.00,9,0,615
8970,FD1212,2013,4,2,Y,10.00,10,0,631
8971,FD1212,2013,4,2,Y,11.00,11,0,592
8972,FD1212,2013,4,2,Y,12.00,12,0,552
8973,FD1212,2013,4,2,Y,13.00,13,0,554
8974,FD1212,2013,4,2,Y,14.00,14,0,581
8975,FD1212,2013,4,2,Y,15.00,15,0,602
8976,FD1212,2013,4,2,Y,16.00,16,0,635
8977,FD1212,2013,4,2,Y,17.00,17,0,634
8978,FD1212,2013,4,2,Y,18.00,18,0,617
8979,FD1212,2013,4,2,Y,19.00,19,0,694
8980,FD1212,2013,4,2,Y,20.00,20,0,730
8981,FD1212,2013,4,2,Y,21.00,21,0,727
8982,FD1212,2013,4,2,Y,22.00,22,0,702
8983,FD1212,2013,4,2,Y,23.00,23,0,600
8984,FD1212,2013,4,2,Y,0.00,24,0,603
8985,FD1212,2013,4,2,Y,,,,
8986,FD1212,2013,4,3,Y,1.00,1,0,
8987,FD1212,2013,4,3,Y,2.00,2,0,
8988,FD1212,2013,4,3,Y,3.00,3,0,
8989,FD1212,2013,4,3,Y,4.00,4,0,
8990,FD1212,2013,4,3,Y,5.00,5,0,
8991,FD1212,2013,4,3,Y,6.00,6,0,
8992,FD1212,2013,4,3,Y,7.00,7,0,
8993,FD1212,2013,4,3,Y,8.00,8,0,
8994,FD1212,2013,4,3,Y,9.00,9,0,
8995,FD1212,2013,4,3,Y,10.00,10,0,
8996,FD1212,2013,4,3,Y,11.00,11,0,
8997,FD1212,2013,4,3,Y,12.00,12,0,
8998,FD1212,2013,4,3,Y,13.00,13,0,
8999,FD1212,2013,4,3,Y,14.00,14,0,
9000,FD1212,2013,4,3,Y,15.00,15,0,
9001,FD1212,2013,4,3,Y,16.00,16,0,
9002,FD1212,2013,4,3,Y,17.00,17,0,
9003,FD1212,2013,4,3,Y,18.00,18,0,
9004,FD1212,2013,4,3,Y,19.00,19,0,
9005,FD1212,2013,4,3,Y,20.00,20,0,
9006,FD1212,2013,4,3,Y,21.00,21,0,
9007,FD1212,2013,4,3,Y,22.00,22,0,
9008,FD1212,2013,4,3,Y,23.00,23,0,
9009,FD1212,2013,4,3,Y,0.00,24,0,
9010,FD1212,2013,4,3,Y,,,,
9011,FD1212,2013,4,4,Y,1.00,1,0,591
9012,FD1212,2013,4,4,Y,2.00,2,0,576
9013,FD1212,2013,4,4,Y,3.00,3,0,554
9014,FD1212,2013,4,4,Y,4.00,4,0,589
9015,FD1212,2013,4,4,Y,5.00,5,0,568
9016,FD1212,2013,4,4,Y,6.00,6,0,589
9017,FD1212,2013,4,4,Y,7.00,7,0,594
9018,FD1212,2013,4,4,Y,8.00,8,0,614
9019,FD1212,2013,4,4,Y,9.00,9,0,601
9020,FD1212,2013,4,4,Y,10.00,10,0,591
9021,FD1212,2013,4,4,Y,11.00,11,0,576
9022,FD1212,2013,4,4,Y,12.00,12,0,523
9023,FD1212,2013,4,4,Y,13.00,13,0,553
9024,FD1212,2013,4,4,Y,14.00,14,0,535
9025,FD1212,2013,4,4,Y,15.00,15,0,494
9026,FD1212,2013,4,4,Y,16.00,16,0,486
9027,FD1212,2013,4,4,Y,17.00,17,0,508
9028,FD1212,2013,4,4,Y,18.00,18,0,531
9029,FD1212,2013,4,4,Y,19.00,19,0,617
9030,FD1212,2013,4,4,Y,20.00,20,0,633
9031,FD1212,2013,4,4,Y,21.00,21,0,652
9032,FD1212,2013,4,4,Y,22.00,22,0,650
9033,FD1212,2013,4,4,Y,23.00,23,0,626
9034,FD1212,2013,4,4,Y,0.00,24,0,563
9035,FD1212,2013,4,4,Y,,,,
9036,FD1212,2013,4,5,Y,1.00,1,0,590
9037,FD1212,2013,4,5,Y,2.00,2,0,605
9038,FD1212,2013,4,5,Y,3.00,3,0,572
9039,FD1212,2013,4,5,Y,4.00,4,0,564
9040,FD1212,2013,4,5,Y,5.00,5,0,593
9041,FD1212,2013,4,5,Y,6.00,6,0,575
9042,FD1212,2013,4,5,Y,7.00,7,0,576
9043,FD1212,2013,4,5,Y,8.00,8,0,603
9044,FD1212,2013,4,5,Y,9.00,9,0,589
9045,FD1212,2013,4,5,Y,10.00,10,0,569
9046,FD1212,2013,4,5,Y,11.00,11,0,598
9047,FD1212,2013,4,5,Y,12.00,12,0,567
9048,FD1212,2013,4,5,Y,13.00,13,0,548
9049,FD1212,2013,4,5,Y,14.00,14,0,563
9050,FD1212,2013,4,5,Y,15.00,15,0,520
9051,FD1212,2013,4,5,Y,16.00,16,0,513
9052,FD1212,2013,4,5,Y,17.00,17,0,502
9053,FD1212,2013,4,5,Y,18.00,18,0,492
9054,FD1212,2013,4,5,Y,19.00,19,0,589
9055,FD1212,2013,4,5,Y,20.00,20,0,597
9056,FD1212,2013,4,5,Y,21.00,21,0,630
9057,FD1212,2013,4,5,Y,22.00,22,0,637
9058,FD1212,2013,4,5,Y,23.00,23,0,631
9059,FD1212,2013,4,5,Y,0.00,24,0,590
9060,FD1212,2013,4,5,Y,,,,
9061,FD1212,2013,4,6,Y,1.00,1,0,553
9062,FD1212,2013,4,6,Y,2.00,2,0,565
9063,FD1212,2013,4,6,Y,3.00,3,0,597
9064,FD1212,2013,4,6,Y,4.00,4,0,589
9065,FD1212,2013,4,6,Y,5.00,5,0,597
9066,FD1212,2013,4,6,Y,6.00,6,0,613
9067,FD1212,2013,4,6,Y,7.00,7,0,595
9068,FD1212,2013,4,6,Y,8.00,8,0,578
9069,FD1212,2013,4,6,Y,9.00,9,0,574
9070,FD1212,2013,4,6,Y,10.00,10,0,539
9071,FD1212,2013,4,6,Y,11.00,11,0,550
9072,FD1212,2013,4,6,Y,12.00,12,0,545
9073,FD1212,2013,4,6,Y,13.00,13,0,523
9074,FD1212,2013,4,6,Y,14.00,14,0,540
9075,FD1212,2013,4,6,Y,15.00,15,0,528
9076,FD1212,2013,4,6,Y,16.00,16,0,470
9077,FD1212,2013,4,6,Y,17.00,17,0,523
9078,FD1212,2013,4,6,Y,18.00,18,0,531
9079,FD1212,2013,4,6,Y,19.00,19,0,595
9080,FD1212,2013,4,6,Y,20.00,20,0,600
9081,FD1212,2013,4,6,Y,21.00,21,0,644
9082,FD1212,2013,4,6,Y,22.00,22,0,634
9083,FD1212,2013,4,6,Y,23.00,23,0,611
9084,FD1212,2013,4,6,Y,0.00,24,0,571
9085,FD1212,2013,4,6,Y,,,,
9086,FD1212,2013,4,7,N,1.00,1,0,601
9087,FD1212,2013,4,7,N,2.00,2,0,581
9088,FD1212,2013,4,7,N,3.00,3,0,570
9089,FD1212,2013,4,7,N,4.00,4,0,569
9090,FD1212,2013,4,7,N,5.00,5,0,568
9091,FD1212,2013,4,7,N,6.00,6,0,595
9092,FD1212,2013,4,7,N,7.00,7,0,586
9093,FD1212,2013,4,7,N,8.00,8,0,561
9094,FD1212,2013,4,7,N,9.00,9,0,582
9095,FD1212,2013,4,7,N,10.00,10,0,586
9096,FD1212,2013,4,7,N,11.00,11,0,571
9097,FD1212,2013,4,7,N,12.00,12,0,556
9098,FD1212,2013,4,7,N,13.00,13,0,568
9099,FD1212,2013,4,7,N,14.00,14,0,543
9100,FD1212,2013,4,7,N,15.00,15,0,550
9101,FD1212,2013,4,7,N,16.00,16,0,556
9102,FD1212,2013,4,7,N,17.00,17,0,560
9103,FD1212,2013,4,7,N,18.00,18,0,555
9104,FD1212,2013,4,7,N,19.00,19,0,654
9105,FD1212,2013,4,7,N,20.00,20,0,636
9106,FD1212,2013,4,7,N,21.00,21,0,655
9107,FD1212,2013,4,7,N,22.00,22,0,647
9108,FD1212,2013,4,7,N,23.00,23,0,611
9109,FD1212,2013,4,7,N,0.00,24,0,609
9110,FD1212,2013,4,7,N,,,,
9111,FD1212,2013,4,8,Y,1.00,1,0,606
9112,FD1212,2013,4,8,Y,2.00,2,0,600
9113,FD1212,2013,4,8,Y,3.00,3,0,583
9114,FD1212,2013,4,8,Y,4.00,4,0,572
9115,FD1212,2013,4,8,Y,5.00,5,0,576
9116,FD1212,2013,4,8,Y,6.00,6,0,601
9117,FD1212,2013,4,8,Y,7.00,7,0,620
9118,FD1212,2013,4,8,Y,8.00,8,0,603
9119,FD1212,2013,4,8,Y,9.00,9,0,596
9120,FD1212,2013,4,8,Y,10.00,10,0,579
9121,FD1212,2013,4,8,Y,11.00,11,0,611
9122,FD1212,2013,4,8,Y,12.00,12,0,573
9123,FD1212,2013,4,8,Y,13.00,13,0,588
9124,FD1212,2013,4,8,Y,14.00,14,0,558
9125,FD1212,2013,4,8,Y,15.00,15,0,564
9126,FD1212,2013,4,8,Y,16.00,16,0,567
9127,FD1212,2013,4,8,Y,17.00,17,0,556
9128,FD1212,2013,4,8,Y,18.00,18,0,560
9129,FD1212,2013,4,8,Y,19.00,19,0,664
9130,FD1212,2013,4,8,Y,20.00,20,0,656
9131,FD1212,2013,4,8,Y,21.00,21,0,644
9132,FD1212,2013,4,8,Y,22.00,22,0,686
9133,FD1212,2013,4,8,Y,23.00,23,0,642
9134,FD1212,2013,4,8,Y,0.00,24,0,632
9135,FD1212,2013,4,8,Y,,,,
9136,FD1212,2013,4,9,Y,1.00,1,0,601
9137,FD1212,2013,4,9,Y,2.00,2,0,618
9138,FD1212,2013,4,9,Y,3.00,3,0,606
9139,FD1212,2013,4,9,Y,4.00,4,0,609
9140,FD1212,2013,4,9,Y,5.00,5,0,599
9141,FD1212,2013,4,9,Y,6.00,6,0,638
9142,FD1212,2013,4,9,Y,7.00,7,0,623
9143,FD1212,2013,4,9,Y,8.00,8,0,583
9144,FD1212,2013,4,9,Y,9.00,9,0,593
9145,FD1212,2013,4,9,Y,10.00,10,0,547
9146,FD1212,2013,4,9,Y,11.00,11,0,586
9147,FD1212,2013,4,9,Y,12.00,12,0,593
9148,FD1212,2013,4,9,Y,13.00,13,0,568
9149,FD1212,2013,4,9,Y,14.00,14,0,579
9150,FD1212,2013,4,9,Y,15.00,15,0,533
9151,FD1212,2013,4,9,Y,16.00,16,0,569
9152,FD1212,2013,4,9,Y,17.00,17,0,588
9153,FD1212,2013,4,9,Y,18.00,18,0,585
9154,FD1212,2013,4,9,Y,19.00,19,0,668
9155,FD1212,2013,4,9,Y,20.00,20,0,677
9156,FD1212,2013,4,9,Y,21.00,21,0,660
9157,FD1212,2013,4,9,Y,22.00,22,0,672
9158,FD1212,2013,4,9,Y,23.00,23,0,610
9159,FD1212,2013,4,9,Y,0.00,24,0,577
9160,FD1212,2013,4,9,Y,,,,
9161,FD1212,2013,4,10,Y,1.00,1,0,587
9162,FD1212,2013,4,10,Y,2.00,2,0,610
9163,FD1212,2013,4,10,Y,3.00,3,0,592
9164,FD1212,2013,4,10,Y,4.00,4,0,600
9165,FD1212,2013,4,10,Y,5.00,5,0,566
9166,FD1212,2013,4,10,Y,6.00,6,0,585
9167,FD1212,2013,4,10,Y,7.00,7,0,607
9168,FD1212,2013,4,10,Y,8.00,8,0,604
9169,FD1212,2013,4,10,Y,9.00,9,0,604
9170,FD1212,2013,4,10,Y,10.00,10,0,611
9171,FD1212,2013,4,10,Y,11.00,11,0,603
9172,FD1212,2013,4,10,Y,12.00,12,0,597
9173,FD1212,2013,4,10,Y,13.00,13,0,577
9174,FD1212,2013,4,10,Y,14.00,14,0,586
9175,FD1212,2013,4,10,Y,15.00,15,0,573
9176,FD1212,2013,4,10,Y,16.00,16,0,578
9177,FD1212,2013,4,10,Y,17.00,17,0,571
9178,FD1212,2013,4,10,Y,18.00,18,0,600
9179,FD1212,2013,4,10,Y,19.00,19,0,622
9180,FD1212,2013,4,10,Y,20.00,20,0,649
9181,FD1212,2013,4,10,Y,21.00,21,0,676
9182,FD1212,2013,4,10,Y,22.00,22,0,680
9183,FD1212,2013,4,10,Y,23.00,23,0,665
9184,FD1212,2013,4,10,Y,0.00,24,0,630
9185,FD1212,2013,4,10,Y,,,,
9186,FD1212,2013,4,11,Y,1.00,1,0,641
9187,FD1212,2013,4,11,Y,2.00,2,0,618
9188,FD1212,2013,4,11,Y,3.00,3,0,610
9189,FD1212,2013,4,11,Y,4.00,4,0,598
9190,FD1212,2013,4,11,Y,5.00,5,0,597
9191,FD1212,2013,4,11,Y,6.00,6,0,604
9192,FD1212,2013,4,11,Y,7.00,7,0,630
9193,FD1212,2013,4,11,Y,8.00,8,0,626
9194,FD1212,2013,4,11,Y,9.00,9,0,649
9195,FD1212,2013,4,11,Y,10.00,10,0,622
9196,FD1212,2013,4,11,Y,11.00,11,0,616
9197,FD1212,2013,4,11,Y,12.00,12,0,603
9198,FD1212,2013,4,11,Y,13.00,13,0,597
9199,FD1212,2013,4,11,Y,14.00,14,0,543
9200,FD1212,2013,4,11,Y,15.00,15,0,570
9201,FD1212,2013,4,11,Y,16.00,16,0,526
9202,FD1212,2013,4,11,Y,17.00,17,0,566
9203,FD1212,2013,4,11,Y,18.00,18,0,559
9204,FD1212,2013,4,11,Y,19.00,19,0,640
9205,FD1212,2013,4,11,Y,20.00,20,0,634
9206,FD1212,2013,4,11,Y,21.00,21,0,650
9207,FD1212,2013,4,11,Y,22.00,22,0,642
9208,FD1212,2013,4,11,Y,23.00,23,0,629
9209,FD1212,2013,4,11,Y,0.00,24,0,597
9210,FD1212,2013,4,11,Y,,,,
9211,FD1212,2013,4,12,Y,1.00,1,0,604
9212,FD1212,2013,4,12,Y,2.00,2,0,600
9213,FD1212,2013,4,12,Y,3.00,3,0,591
9214,FD1212,2013,4,12,Y,4.00,4,0,593
9215,FD1212,2013,4,12,Y,5.00,5,0,576
9216,FD1212,2013,4,12,Y,6.00,6,0,607
9217,FD1212,2013,4,12,Y,7.00,7,0,634
9218,FD1212,2013,4,12,Y,8.00,8,0,602
9219,FD1212,2013,4,12,Y,9.00,9,0,619
9220,FD1212,2013,4,12,Y,10.00,10,0,630
9221,FD1212,2013,4,12,Y,11.00,11,0,622
9222,FD1212,2013,4,12,Y,12.00,12,0,580
9223,FD1212,2013,4,12,Y,13.00,13,0,595
9224,FD1212,2013,4,12,Y,14.00,14,0,596
9225,FD1212,2013,4,12,Y,15.00,15,0,594
9226,FD1212,2013,4,12,Y,16.00,16,0,611
9227,FD1212,2013,4,12,Y,17.00,17,0,603
9228,FD1212,2013,4,12,Y,18.00,18,0,604
9229,FD1212,2013,4,12,Y,19.00,19,0,678
9230,FD1212,2013,4,12,Y,20.00,20,0,700
9231,FD1212,2013,4,12,Y,21.00,21,0,696
9232,FD1212,2013,4,12,Y,22.00,22,0,685
9233,FD1212,2013,4,12,Y,23.00,23,0,657
9234,FD1212,2013,4,12,Y,0.00,24,0,615
9235,FD1212,2013,4,12,Y,,,,
9236,FD1212,2013,4,13,Y,1.00,1,0,564
9237,FD1212,2013,4,13,Y,2.00,2,0,580
9238,FD1212,2013,4,13,Y,3.00,3,0,596
9239,FD1212,2013,4,13,Y,4.00,4,0,605
9240,FD1212,2013,4,13,Y,5.00,5,0,616
9241,FD1212,2013,4,13,Y,6.00,6,0,627
9242,FD1212,2013,4,13,Y,7.00,7,0,574
9243,FD1212,2013,4,13,Y,8.00,8,0,586
9244,FD1212,2013,4,13,Y,9.00,9,0,624
9245,FD1212,2013,4,13,Y,10.00,10,0,601
9246,FD1212,2013,4,13,Y,11.00,11,0,582
9247,FD1212,2013,4,13,Y,12.00,12,0,589
9248,FD1212,2013,4,13,Y,13.00,13,0,614
9249,FD1212,2013,4,13,Y,14.00,14,0,595
9250,FD1212,2013,4,13,Y,15.00,15,0,593
9251,FD1212,2013,4,13,Y,16.00,16,0,571
9252,FD1212,2013,4,13,Y,17.00,17,0,588
9253,FD1212,2013,4,13,Y,18.00,18,0,582
9254,FD1212,2013,4,13,Y,19.00,19,0,664
9255,FD1212,2013,4,13,Y,20.00,20,0,688
9256,FD1212,2013,4,13,Y,21.00,21,0,694
9257,FD1212,2013,4,13,Y,22.00,22,0,681
9258,FD1212,2013,4,13,Y,23.00,23,0,680
9259,FD1212,2013,4,13,Y,0.00,24,0,621
9260,FD1212,2013,4,13,Y,,,,
9261,FD1212,2013,4,14,N,1.00,1,0,634
9262,FD1212,2013,4,14,N,2.00,2,0,622
9263,FD1212,2013,4,14,N,3.00,3,0,611
9264,FD1212,2013,4,14,N,4.00,4,0,613
9265,FD1212,2013,4,14,N,5.00,5,0,611
9266,FD1212,2013,4,14,N,6.00,6,0,641
9267,FD1212,2013,4,14,N,7.00,7,0,607
9268,FD1212,2013,4,14,N,8.00,8,0,621
9269,FD1212,2013,4,14,N,9.00,9,0,619
9270,FD1212,2013,4,14,N,10.00,10,0,623
9271,FD1212,2013,4,14,N,11.00,11,0,618
9272,FD1212,2013,4,14,N,12.00,12,0,628
9273,FD1212,2013,4,14,N,13.00,13,0,604
9274,FD1212,2013,4,14,N,14.00,14,0,590
9275,FD1212,2013,4,14,N,15.00,15,0,590
9276,FD1212,2013,4,14,N,16.00,16,0,578
9277,FD1212,2013,4,14,N,17.00,17,0,580
9278,FD1212,2013,4,14,N,18.00,18,0,568
9279,FD1212,2013,4,14,N,19.00,19,0,655
9280,FD1212,2013,4,14,N,20.00,20,0,700
9281,FD1212,2013,4,14,N,21.00,21,0,693
9282,FD1212,2013,4,14,N,22.00,22,0,681
9283,FD1212,2013,4,14,N,23.00,23,0,678
9284,FD1212,2013,4,14,N,0.00,24,0,619
9285,FD1212,2013,4,14,N,,,,
9286,FD1212,2013,4,15,Y,1.00,1,0,625
9287,FD1212,2013,4,15,Y,2.00,2,0,607
9288,FD1212,2013,4,15,Y,3.00,3,0,552
9289,FD1212,2013,4,15,Y,4.00,4,0,609
